tapology_fighter_id,tapology_url,name,nickname,dob_raw,dob,birth_place,country,fighting_out_of,affiliation_gym,height_in,reach_in,stance,foundation_style,profile_image_url,fetched_at,source_url,source_file
16092-leonardo-guimaraes-leleco,https://www.tapology.com/fightcenter/fighters/16092-leonardo-guimaraes-leleco,Leonardo Guimarães,Leleco,1982-Apr 15,1982-04-15,Brazil,BR,"Salvador, Bahia, Brazil",Gracie Barra Bahia,72,73.0,,,https://images.tapology.com/letterbox_images/16092/default/leleco1.jpg?1418253171,2025-12-27T18:20:30.747396,https://www.tapology.com/fightcenter/fighters/16092-leonardo-guimaraes-leleco,16092-leonardo-guimaraes-leleco-891a96cdddd3.json
16142-jon-tuck-super-saiyan,https://www.tapology.com/fightcenter/fighters/16142-jon-tuck-super-saiyan,Jon Tuck,Super Saiyan,1984-Aug 28,1984-08-28,"Spokane, WA, USA",GU,"Hagatna, Guam",Kings MMA,71,73.0,,,https://images.tapology.com/letterbox_images/16142/default/Jon-Tuck.jpg?1416857802,2025-12-28T11:24:26.646918,https://www.tapology.com/fightcenter/fighters/16142-jon-tuck-super-saiyan,16142-jon-tuck-super-saiyan-aba3c1972554.json
16155-yoel-romero-palacio,https://www.tapology.com/fightcenter/fighters/16155-yoel-romero-palacio,Yoel Romero,Soldier of God,1977-Apr 30,1977-04-30,"Pinar Del Rio, Cuba",CU,"Coconut Creek, Florida",American Top Team,72,73.0,,Wrestling,https://images.tapology.com/letterbox_images/16155/default/Yoel-Romero.jpg?1386105801,2025-12-28T01:21:46.283802,https://www.tapology.com/fightcenter/fighters/16155-yoel-romero-palacio,16155-yoel-romero-palacio-85f28479059d.json
161782-in-soo-hwang,https://www.tapology.com/fightcenter/fighters/161782-in-soo-hwang,In Soo Hwang,Legendary,1994-Jan 18,1994-01-18,South Korea,KR,South Korea,KPW Single Combat Changwon,71,,,,https://images.tapology.com/letterbox_images/161782/default/19955643_394046300992529_9069351425833697280_n.jpg?1511933601,2025-12-27T19:25:12.911377,https://www.tapology.com/fightcenter/fighters/161782-in-soo-hwang,161782-in-soo-hwang-0a52c13f0e7d.json
16200-joao-zeferino-the-brazilian-samurai,https://www.tapology.com/fightcenter/fighters/16200-joao-zeferino-the-brazilian-samurai,João Zeferino,The Brazilian Samurai,1986-Jan 15,1986-01-15,"Florianopolis, Santa Catarina, Brazil",BR,"Middletown, New York",Renzo Gracie Academy,69,69.0,,,https://images.tapology.com/letterbox_images/16200/default/Joa%CC%83o_Zeferino.jpg?1530834436,2025-12-28T12:37:21.751063,https://www.tapology.com/fightcenter/fighters/16200-joao-zeferino-the-brazilian-samurai,16200-joao-zeferino-the-brazilian-samurai-7a6ddd9603b1.json
162119-robert-ruchaa,https://www.tapology.com/fightcenter/fighters/162119-robert-ruchaa,Robert Ruchała,Faker,1998-May 15,1998-05-15,Poland,PL,"Nowy Sącz, Poland",Grappling Kraków,68,72.0,,,https://images.tapology.com/letterbox_images/162119/default/ruchala1.jpg?1753110515,2025-12-28T01:28:58.097528,https://www.tapology.com/fightcenter/fighters/162119-robert-ruchaa,162119-robert-ruchaa-29454bfd3ded.json
16213-hernani-perpetuo,https://www.tapology.com/fightcenter/fighters/16213-hernani-perpetuo,Hernani Perpétuo,,1985-May 24,1985-05-24,"Rio de Janeiro, Rio de Janeiro, Brazil",BR,"Rio de Janeiro, Rio de Janeiro, Brazil",Nova União,72,74.0,,,https://images.tapology.com/letterbox_images/16213/default/perpetuo1.jpg?1372906746,2025-12-27T22:38:51.812772,https://www.tapology.com/fightcenter/fighters/16213-hernani-perpetuo,16213-hernani-perpetuo-85c82d7c73b0.json
16217-matt-van-buren,https://www.tapology.com/fightcenter/fighters/16217-matt-van-buren,Matt Van Buren,Gutter,1986-Jun 12,1986-06-12,United States,US,"Coconut Creek, Florida, United States",Blackzilians Performance Institute,77,76.5,,,https://images.tapology.com/letterbox_images/16217/default/Matt-Van-Buren.jpeg?1316726802,2025-12-28T11:28:15.146653,https://www.tapology.com/fightcenter/fighters/16217-matt-van-buren,16217-matt-van-buren-86e110f1a515.json
162202-daniel-argueta-the-determined,https://www.tapology.com/fightcenter/fighters/162202-daniel-argueta-the-determined,Dan Argueta,The Determined,1993-Aug 13,1993-08-13,"Chicago, Illinois, United States",US,"Albuquerque, New Mexico, United States",Bloodline Combat Sports,67,70.0,,Mexican Judo,https://images.tapology.com/letterbox_images/162202/default/Dan_Argueta.jpg?1660330438,2025-12-27T06:10:51.001951,https://www.tapology.com/fightcenter/fighters/162202-daniel-argueta-the-determined,162202-daniel-argueta-the-determined-930f385249c8.json
162215-amiran-gogoladze,https://www.tapology.com/fightcenter/fighters/162215-amiran-gogoladze,Amiran Gogoladze,The Sniper,1997-Dec 09,1997-12-09,"Akhaltsikhe, Georgia",GE,"Akhaltsikhe, Georgia",,73,74.0,,,https://images.tapology.com/letterbox_images/162215/default/Amiran_Gogoladze.png?1655823587,2025-12-27T16:24:59.233852,https://www.tapology.com/fightcenter/fighters/162215-amiran-gogoladze,162215-amiran-gogoladze-7c3374cbc7b9.json
16241-nordine-taleb,https://www.tapology.com/fightcenter/fighters/16241-nordine-taleb,Nordine Taleb,,1981-Jun 10,1981-06-10,"Cogolin, France",FR,"Montreal, Quebec",Tristar Gym,73,75.0,,,https://images.tapology.com/letterbox_images/16241/default/20479332_1998296850394012_7718456599173398528_n.jpg?1519786306,2025-12-28T10:13:50.319912,https://www.tapology.com/fightcenter/fighters/16241-nordine-taleb,16241-nordine-taleb-d2cb7850cad5.json
16245-chris-birchler,https://www.tapology.com/fightcenter/fighters/16245-chris-birchler,Chris Birchler,The Big Buck,1987-Jun 05,1987-06-05,"Livingston, New Jersey",US,"Fairfield, New Jersey",AMA Fight Club,75,79.0,,,https://images.tapology.com/letterbox_images/16245/default/Chris-Birchler.jpg?1391052686,2025-12-27T06:24:28.905074,https://www.tapology.com/fightcenter/fighters/16245-chris-birchler,16245-chris-birchler-b7fb65bccc65.json
162516-alberto-montes-the-promise,https://www.tapology.com/fightcenter/fighters/162516-alberto-montes-the-promise,Alberto Montes,The Promise,1994-May 31,1994-05-31,"Barquisimeto Estado Lara, Venezuela",VE,"Miami, Florida, United States",The Goat Shed,67,69.0,,,https://images.tapology.com/letterbox_images/162516/default/montes1.jpg?1719902161,2025-12-27T21:22:27.117033,https://www.tapology.com/fightcenter/fighters/162516-alberto-montes-the-promise,162516-alberto-montes-the-promise-18b2fccc94f3.json
162606-yaozong-hu,https://www.tapology.com/fightcenter/fighters/162606-yaozong-hu,Yaozong Hu,Totoro,1995-Apr 07,1995-04-07,China,CN,"Beijing, China",Tiger Muay Thai,75,72.0,,,https://images.tapology.com/letterbox_images/162606/default/IMG_3988.JPG?1749665107,2025-12-27T19:23:11.941079,https://www.tapology.com/fightcenter/fighters/162606-yaozong-hu,162606-yaozong-hu-33ab07847aa4.json
162924-daniel-lacerda-miojo,https://www.tapology.com/fightcenter/fighters/162924-daniel-lacerda-miojo,Daniel Lacerda,Miojo,1996-Jun 05,1996-06-05,Brazil,BR,"Valenca, Rio de Janeiro, Brazil",RD Champions,66,70.0,,,https://images.tapology.com/letterbox_images/162924/default/daniellacerda1.jpeg?1734864035,2025-12-27T20:18:32.567250,https://www.tapology.com/fightcenter/fighters/162924-daniel-lacerda-miojo,162924-daniel-lacerda-miojo-ae52c7c46955.json
163022-tatsuya-saiga-yanbo,https://www.tapology.com/fightcenter/fighters/163022-tatsuya-saiga-yanbo,Tatsuya Saika,Yanbo,1990-Sep 18,1990-09-18,"Kanagawa, Japan",JP,"Kanagawa, Japan",Dobuita,72,73.0,,,https://images.tapology.com/letterbox_images/163022/default/Untitleff.jpg?1561899043,2025-12-28T01:32:09.846535,https://www.tapology.com/fightcenter/fighters/163022-tatsuya-saiga-yanbo,163022-tatsuya-saiga-yanbo-c8f9b2c3df1d.json
16337-will-chope-the-kill,https://www.tapology.com/fightcenter/fighters/16337-will-chope-the-kill,Will Chope,The Kill,1990-Sep 08,1990-09-08,"Martinez, California, United States",US,"Perth, Western Australia, Australia",,76,76.0,,,https://images.tapology.com/letterbox_images/16337/default/Will-Chope.jpeg?1327611515,2025-12-27T07:26:16.789969,https://www.tapology.com/fightcenter/fighters/16337-will-chope-the-kill,16337-will-chope-the-kill-a1aa9d129270.json
16353-alex-morono,https://www.tapology.com/fightcenter/fighters/16353-alex-morono,Alex Morono,The Great White,1990-Aug 16,1990-08-16,"Houston, Texas, United States",US,"Houston, Texas, United States",Gracie Barra The Woodlands,71,72.0,,,https://images.tapology.com/letterbox_images/16353/default/Alex_Morono.jpg?1571155717,2025-12-27T21:26:11.665560,https://www.tapology.com/fightcenter/fighters/16353-alex-morono,16353-alex-morono-4b78fc4800c4.json
16360-justin-ledet,https://www.tapology.com/fightcenter/fighters/16360-justin-ledet,Justin Ledet,El Blanco,1988-Sep 28,1988-09-28,"Rosharon, Texas, United States",US,"Houston, Texas",,76,80.0,,Boxing,https://images.tapology.com/letterbox_images/16360/default/IMG_20200826_140159.jpg?1598446957,2025-12-27T20:24:20.442616,https://www.tapology.com/fightcenter/fighters/16360-justin-ledet,16360-justin-ledet-f9489c900b27.json
16364-lukasz-les,https://www.tapology.com/fightcenter/fighters/16364-lukasz-les,Lukasz Les,Skywalker,1981-Nov 05,1981-11-05,Poland,PL,"Liverpool, England",Wolfslair MMA Academy,70,,,,https://images.tapology.com/letterbox_images/16364/default/Lukasz-Les.jpg?1312332680,2025-12-27T20:28:44.855907,https://www.tapology.com/fightcenter/fighters/16364-lukasz-les,16364-lukasz-les-30b5e0dec1be.json
163804-magomed-gadzhiyasulov,https://www.tapology.com/fightcenter/fighters/163804-magomed-gadzhiyasulov,Magomed Gadzhiyasulov,MG,1993-Nov 04,1993-11-04,"Makhachkala, Dagestan, Russia",BH,Bahrain,KHK MMA Team,74,75.5,,Sambo,https://images.tapology.com/letterbox_images/163804/default/DKqhf21yf2o.jpg?1516116982,2025-12-27T16:16:47.242248,https://www.tapology.com/fightcenter/fighters/163804-magomed-gadzhiyasulov,163804-magomed-gadzhiyasulov-c53c52c43a0a.json
163815-jean-matsumoto,https://www.tapology.com/fightcenter/fighters/163815-jean-matsumoto,Jean Matsumoto,,1999-Sep 09,1999-09-09,"Braganca Paulista, Sao Paulo, Brazil",BR,"Braganca Paulista, Sao Paulo, Brazil",Inside Muay Thai,66,68.5,,,https://images.tapology.com/letterbox_images/163815/default/jean1.jpg?1678919861,2025-12-27T21:06:29.935560,https://www.tapology.com/fightcenter/fighters/163815-jean-matsumoto,163815-jean-matsumoto-c1be81ff0cb5.json
16418-bojan-velickovic-veli,https://www.tapology.com/fightcenter/fighters/16418-bojan-velickovic-veli,Bojan Veličković,Serbian Steel,1988-Dec 18,1988-12-18,Serbia,RS,"Novi Sad, Serbia",Easton Training Center,72,76.0,,,https://images.tapology.com/letterbox_images/16418/default/Bojan-Velickovic.jpeg?1312569633,2025-12-28T12:10:44.134409,https://www.tapology.com/fightcenter/fighters/16418-bojan-velickovic-veli,16418-bojan-velickovic-veli-1769b063eada.json
164201-yanal-ashmoz-red-fox,https://www.tapology.com/fightcenter/fighters/164201-yanal-ashmoz-red-fox,Yanal Ashmouz,Red Fox,1995-Mar 31,1995-03-31,Israel,US,"Fairfield, New Jersey",K-Dojo Warrior Tribe,69,68.0,,,https://images.tapology.com/letterbox_images/164201/default/ya1.jpg?1764008370,2025-12-27T06:11:52.204030,https://www.tapology.com/fightcenter/fighters/164201-yanal-ashmoz-red-fox,164201-yanal-ashmoz-red-fox-f8c881f15637.json
164203-simon-smotritsky,https://www.tapology.com/fightcenter/fighters/164203-simon-smotritsky,Shimon Smotritsky,Assassin,2000-Aug 22,2000-08-22,"Holon, Israel",IL,"Holon, Israel",Teampact Holon,74,74.0,,,https://images.tapology.com/letterbox_images/164203/default/Shimon_Smotritsky.jpg?1661788897,2025-12-28T08:20:31.019717,https://www.tapology.com/fightcenter/fighters/164203-simon-smotritsky,164203-simon-smotritsky-c95290caf2a4.json
16421-justin-gaethje,https://www.tapology.com/fightcenter/fighters/16421-justin-gaethje,Justin Gaethje,The Highlight,1988-Nov 14,1988-11-14,"Safford, Arizona, United States",US,"Greeley, Colorado",,71,70.0,,,https://images.tapology.com/letterbox_images/16421/default/image.jpg?1555518358,2025-12-27T16:16:50.885064,https://www.tapology.com/fightcenter/fighters/16421-justin-gaethje,16421-justin-gaethje-6ca693088173.json
164286-michael-morales,https://www.tapology.com/fightcenter/fighters/164286-michael-morales,Michael Morales,,1999-Jun 24,1999-06-24,"Pasaje, El Oro, Ecuador",EC,"Tijuana, Baja California, Mexico",Entram Gym,72,79.0,,,https://images.tapology.com/letterbox_images/164286/default/morales1.jpg?1739916031,2025-12-27T21:25:21.277067,https://www.tapology.com/fightcenter/fighters/164286-michael-morales,164286-michael-morales-1422ace67af9.json
16437-yusup-saadulaev-maestro,https://www.tapology.com/fightcenter/fighters/16437-yusup-saadulaev-maestro,Yusup Saadulaev,Maestro,1985-Mar 31,1985-03-31,"Republic of Dagestan, Russia",RU,"Moscow, Russia",Krepost Fight Club,66,,,,https://images.tapology.com/letterbox_images/16437/default/Yusup-Saadulaev.jpg?1312585433,2025-12-28T01:29:39.155249,https://www.tapology.com/fightcenter/fighters/16437-yusup-saadulaev-maestro,16437-yusup-saadulaev-maestro-21228ecff5a9.json
16456-aoutneil-magny,https://www.tapology.com/fightcenter/fighters/16456-aoutneil-magny,Neil Magny,Haitian Sensation,1987-Aug 03,1987-08-03,United States,US,"Dolton, Illinois, United States",Pound 4 Pound Muay Thai,75,80.0,,,https://images.tapology.com/letterbox_images/16456/default/Magny-Neil-UFC157-1.jpg?1361652852,2025-12-28T23:07:53.618323,https://www.tapology.com/fightcenter/fighters/16456-aoutneil-magny,16456-aoutneil-magny-28889bac9554.json
164565-melissa-gatto,https://www.tapology.com/fightcenter/fighters/164565-melissa-gatto,Melissa Gatto,,1996-Feb 05,1996-02-05,"Campinas, Sao Paulo, Brazil",BR,"Toledo, Parana, Brazil",KO Squad MMA,65,69.0,,,https://images.tapology.com/letterbox_images/164565/default/Melissa.png?1655936057,2025-12-27T16:21:55.706776,https://www.tapology.com/fightcenter/fighters/164565-melissa-gatto,164565-melissa-gatto-8d7ca5a0c04c.json
16484-francisco-trevino,https://www.tapology.com/fightcenter/fighters/16484-francisco-trevino,Francisco Trevino,,1981-Dec 11,1981-12-11,United States,US,"Edinburg, Texas",Bronx's Gold Team,69,70.0,,,https://images.tapology.com/letterbox_images/16484/default/Frank-Trevino.jpg?1392518466,2025-12-28T11:23:20.173909,https://www.tapology.com/fightcenter/fighters/16484-francisco-trevino,16484-francisco-trevino-8de6c00b4ed2.json
16488-james-vick,https://www.tapology.com/fightcenter/fighters/16488-james-vick,James Vick,The Texecutioner,1987-Feb 23,1987-02-23,"Olney, Texas",US,"Mineral Wells, Texas",Team Lloyd Irvin,75,76.0,,,https://images.tapology.com/letterbox_images/16488/default/James-Vick.jpeg?1312838699,2025-12-28T12:14:39.090278,https://www.tapology.com/fightcenter/fighters/16488-james-vick,16488-james-vick-1380d54d014a.json
165024-luis-rodrguez-lazyboy,https://www.tapology.com/fightcenter/fighters/165024-luis-rodrguez-lazyboy,Ronaldo Rodríguez,Lazy Boy,1999-May 07,1999-05-07,Mexico,MX,"Coatzacoalcos, Veracruz, Mexico",ADAM Coatzacoalcos,66,65.5,,,https://images.tapology.com/letterbox_images/165024/default/rr3.jpeg?1741948103,2025-12-28T23:20:54.788165,https://www.tapology.com/fightcenter/fighters/165024-luis-rodrguez-lazyboy,165024-luis-rodrguez-lazyboy-7d5d03d46a11.json
16504-chris-holdsworth,https://www.tapology.com/fightcenter/fighters/16504-chris-holdsworth,Chris Holdsworth,Hold it Down,1987-Oct 14,1987-10-14,United States,US,"Las Vegas, Nevada",Team Alpha Male,71,71.0,,,https://images.tapology.com/letterbox_images/16504/default/Chris-Holdsworth.jpeg?1346723272,2025-12-27T19:20:28.806510,https://www.tapology.com/fightcenter/fighters/16504-chris-holdsworth,16504-chris-holdsworth-adc93d34c79f.json
165069-eliezer-kubanza,https://www.tapology.com/fightcenter/fighters/165069-eliezer-kubanza,Eliezer Kubanza,King Kong,1997-Dec 23,1997-12-23,"Matadi, Democratic Republic of the Congo",CD,Democratic Republic of the Congo,Soma Fight Club,69,74.5,,,https://images.tapology.com/letterbox_images/165069/default/elezier1.jpg?1748800705,2025-12-27T20:16:24.619813,https://www.tapology.com/fightcenter/fighters/165069-eliezer-kubanza,165069-eliezer-kubanza-e01daaa970ba.json
165168-george-tokkos,https://www.tapology.com/fightcenter/fighters/165168-george-tokkos,Tuco Tokkos,,1990-Jun 30,1990-06-30,"London, England",GB,"Deerfield Beach, Florida, USA",Kill Cliff FC,76,76.0,,Vale Tudo,https://images.tapology.com/letterbox_images/165168/default/tokkos2.jpeg?1744718065,2025-12-28T11:19:26.618060,https://www.tapology.com/fightcenter/fighters/165168-george-tokkos,165168-george-tokkos-e0326bed10a9.json
165425-justice-torres,https://www.tapology.com/fightcenter/fighters/165425-justice-torres,Justice Torres,,1997-Oct 19,1997-10-19,"Houston, Texas, United States",US,"Texas, United States",,67,66.0,,,https://images.tapology.com/letterbox_images/165425/default/Justice.jpeg?1679873802,2025-12-28T11:22:43.369666,https://www.tapology.com/fightcenter/fighters/165425-justice-torres,165425-justice-torres-49bd2b648c7a.json
165506-dean-barry,https://www.tapology.com/fightcenter/fighters/165506-dean-barry,Dean Barry,The Sniper,1992-Jul 03,1992-07-03,"Tallaght, Ireland",IE,"Dublin, Ireland",,70,72.0,,,https://images.tapology.com/letterbox_images/165506/default/dean1.jpg?1689993573,2025-12-27T06:18:20.868020,https://www.tapology.com/fightcenter/fighters/165506-dean-barry,165506-dean-barry-5381dc40f0d9.json
16554-danny-mitchell,https://www.tapology.com/fightcenter/fighters/16554-danny-mitchell,Danny Mitchell,The Cheesecake Assassin,1986-Aug 08,1986-08-08,England,EN,"Doncaster, Yorkshire, England",Asylum Vale Tudo,74,74.5,,Vale Tudo,https://images.tapology.com/letterbox_images/16554/default/Danny-Mitchell.jpeg?1393984734,2025-12-27T21:19:30.900048,https://www.tapology.com/fightcenter/fighters/16554-danny-mitchell,16554-danny-mitchell-9a6bf5a55c4f.json
16561-jack-marshman,https://www.tapology.com/fightcenter/fighters/16561-jack-marshman,Jack Marshman,Hammer,1989-Dec 19,1989-12-19,Wales,WA,"Abertillery, Wales",Tillery Combat MMA Academy,72,73.0,,,https://images.tapology.com/letterbox_images/16561/default/Jack-Marshman.jpg?1368646552,2025-12-27T21:01:25.439667,https://www.tapology.com/fightcenter/fighters/16561-jack-marshman,16561-jack-marshman-81d60f8bc2ad.json
16565-nicholas-musoke,https://www.tapology.com/fightcenter/fighters/16565-nicholas-musoke,Musoke,Nico,1986-Apr 05,1986-04-05,Sweden,SE,"Stockholm, Sweden",Allstars Training Center,73,75.0,,,https://images.tapology.com/letterbox_images/16565/default/Nico-Musoke.jpg?1381449750,2025-12-27T22:09:05.250167,https://www.tapology.com/fightcenter/fighters/16565-nicholas-musoke,16565-nicholas-musoke-5d6d7161e170.json
165655-denise-gomes,https://www.tapology.com/fightcenter/fighters/165655-denise-gomes,Denise Gomes,Dee,1999-Dec 30,1999-12-30,"Sao Leopoldo, Rio Grande do Sul, Brazil",BR,"Las Vegas, Nevada, United States",GAEA Project,62,63.0,,Muay Thai,https://images.tapology.com/letterbox_images/165655/default/gettyimages-2156699035-2048x2048.jpeg?1724728626,2025-12-27T16:25:11.660480,https://www.tapology.com/fightcenter/fighters/165655-denise-gomes,165655-denise-gomes-4e5d2dcaf148.json
16566-gunnar-nelson,https://www.tapology.com/fightcenter/fighters/16566-gunnar-nelson,Gunnar Nelson,Gunni,1988-Jul 28,1988-07-28,"Akureyri, Iceland",IS,"Reykjavik, Iceland",Mjölnir,71,72.0,,,https://images.tapology.com/letterbox_images/16566/default/Gunnar-Nelson.jpg?1437930983,2025-12-27T22:14:20.290978,https://www.tapology.com/fightcenter/fighters/16566-gunnar-nelson,16566-gunnar-nelson-e8ac49f6a147.json
